ID,Treatment,Block,Plot,Quadrat,X,Y,Shrub,Compass,Distance,Year,Age,Size,Fert
C.III.9.7.46.99,C,III,9,7,46,99,NA,NA,NA,1997,999,11,2
C.III.9.7.47.6,C,III,9,7,47,6,NA,NA,NA,1997,999,8,2
C.III.9.7.48.38,C,III,9,7,48,38,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.51.76,C,III,9,7,51,76,NA,NA,NA,1997,999,11,2
C.III.9.7.52.99,C,III,9,7,52,99,NA,NA,NA,1997,999,20,0
C.III.9.7.53.46,C,III,9,7,53,46,NA,NA,NA,1997,999,9,0
C.III.9.7.54.51,C,III,9,7,54,51,NA,NA,NA,1997,1,1,0
C.III.9.7.54.51,C,III,9,7,54,51,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.57.49,C,III,9,7,57,49,NA,NA,NA,1997,1,5,0
C.III.9.7.57.67,C,III,9,7,57,67,NA,NA,NA,1997,1,6,0
C.III.9.7.60.79,C,III,9,7,60,79,NA,NA,NA,1997,999,8,2
C.III.9.7.62.96,C,III,9,7,62,96,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.63.63,C,III,9,7,63,63,NA,NA,NA,1997,1,4,0
C.III.9.7.64.71,C,III,9,7,64,71,NA,NA,NA,1997,999,7,0
C.III.9.7.64.100,C,III,9,7,64,100,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.65.22,C,III,9,7,65,22,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.65.46,C,III,9,7,65,46,NA,NA,NA,1997,1,6,0
C.III.9.7.69.88,C,III,9,7,69,88,NA,NA,NA,1997,999,8,4
C.III.9.7.69.99,C,III,9,7,69,99,NA,NA,NA,1997,1,1,0
C.III.9.7.70.88,C,III,9,7,70,88,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.72.85,C,III,9,7,72,85,NA,NA,NA,1997,1,3,0
C.III.9.7.73.82,C,III,9,7,73,82,NA,NA,NA,1997,1,3,0
C.III.9.7.76.62,C,III,9,7,76,62,NA,NA,NA,1997,999,3,2
C.III.9.7.76.90,C,III,9,7,76,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.77.69,C,III,9,7,77,69,NA,NA,NA,1997,999,7,0
C.III.9.7.78.27,C,III,9,7,78,27,NA,NA,NA,1997,999,11,2
C.III.9.7.79.37,C,III,9,7,79,37,NA,NA,NA,1997,1,5,0
C.III.9.7.81.83,C,III,9,7,81,83,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.82.30,C,III,9,7,82,30,NA,NA,NA,1997,999,10,2
C.III.9.7.83.39,C,III,9,7,83,39,NA,NA,NA,1997,1,6,0
C.III.9.7.84.37,C,III,9,7,84,37,NA,NA,NA,1997,1,3,0
C.III.9.7.86.60,C,III,9,7,86,60,NA,NA,NA,1997,1,2,0
C.III.9.7.88.24,C,III,9,7,88,24,NA,NA,NA,1997,999,11,6
C.III.9.7.90.85,C,III,9,7,90,85,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.92.19,C,III,9,7,92,19,NA,NA,NA,1997,NA,NA,NA
C.III.9.7.92.52,C,III,9,7,92,52,NA,NA,NA,1997,999,9,6
C.III.9.7.98.29,C,III,9,7,98,29,NA,NA,NA,1997,999,8,0
C.III.9.8.3.61,C,III,9,8,3,61,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.5.29,C,III,9,8,5,29,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.5.88,C,III,9,8,5,88,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.9.44,C,III,9,8,9,44,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.26.36,C,III,9,8,26,36,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.39.31,C,III,9,8,39,31,NA,NA,NA,1997,999,7,0
C.III.9.8.46.76,C,III,9,8,46,76,NA,NA,NA,1997,999,29,0
C.III.9.8.51.30,C,III,9,8,51,30,NA,NA,NA,1997,1,3,0
C.III.9.8.51.92,C,III,9,8,51,92,NA,NA,NA,1997,1,3,0
C.III.9.8.52.30,C,III,9,8,52,30,NA,NA,NA,1997,1,1,0
C.III.9.8.57.87,C,III,9,8,57,87,NA,NA,NA,1997,1,1,0
C.III.9.8.81.55,C,III,9,8,81,55,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.81.62,C,III,9,8,81,62,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.89.65,C,III,9,8,89,65,At,0,0,1997,1,6,0
C.III.9.8.89.94,C,III,9,8,89,94,NA,NA,NA,1997,999,14,8
C.III.9.8.90.73,C,III,9,8,90,73,At,299,-10,1997,NA,NA,NA
C.III.9.8.90.85,C,III,9,8,90,85,At,304,-5,1997,NA,NA,NA
C.III.9.8.94.80,C,III,9,8,94,80,At,323,10,1997,NA,NA,NA
C.III.9.8.95.22,C,III,9,8,95,22,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.98.70,C,III,9,8,98,70,NA,NA,NA,1997,NA,NA,NA
C.III.9.8.98.93,C,III,9,8,98,93,NA,NA,NA,1997,999,7,0
C.III.9.9.31.70,C,III,9,9,31,70,NA,NA,NA,1997,1,3,0
C.III.9.9.32.78,C,III,9,9,32,78,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.39.26,C,III,9,9,39,26,NA,NA,NA,1997,999,18,0
C.III.9.9.39.83,C,III,9,9,39,83,Cn,90,6,1997,999,6,4
C.III.9.9.41.85,C,III,9,9,41,85,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.49.85,C,III,9,9,49,85,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.49.91,C,III,9,9,49,91,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.55.42,C,III,9,9,55,42,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.58.75,C,III,9,9,58,75,NA,NA,NA,1997,1,4,0
C.III.9.9.58.81,C,III,9,9,58,81,NA,NA,NA,1997,1,6,0
C.III.9.9.60.54,C,III,9,9,60,54,NA,NA,NA,1997,1,2,0
C.III.9.9.60.77,C,III,9,9,60,77,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.70.63,C,III,9,9,70,63,NA,NA,NA,1997,1,6,0
C.III.9.9.72.80,C,III,9,9,72,80,NA,NA,NA,1997,NA,NA,NA
C.III.9.9.73.5,C,III,9,9,73,5,NA,NA,NA,1997,999,15,4
C.III.9.9.81.82,C,III,9,9,81,82,NA,NA,NA,1997,1,5,0
C.III.9.9.82.78,C,III,9,9,82,78,NA,NA,NA,1997,999,7,0
C.III.9.9.87.35,C,III,9,9,87,35,NA,NA,NA,1997,999,19,14
C.III.9.9.89.70,C,III,9,9,89,70,NA,NA,NA,1997,1,4,0
C.III.9.9.92.66,C,III,9,9,92,66,NA,NA,NA,1997,1,4,0
C.III.9.9.93.19,C,III,9,9,93,19,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.0.99,C,III,9,10,0,99,Cn,223,-25,1997,NA,NA,NA
C.III.9.10.4.26,C,III,9,10,4,26,NA,NA,NA,1997,999,6,2
C.III.9.10.4.98,C,III,9,10,4,98,NA,NA,NA,1997,1,5,0
C.III.9.10.5.73,C,III,9,10,5,73,NA,NA,NA,1997,999,6,4
C.III.9.10.6.19,C,III,9,10,6,19,NA,NA,NA,1997,1,4,0
C.III.9.10.12.21,C,III,9,10,12,21,NA,NA,NA,1997,999,5,2
C.III.9.10.14.93,C,III,9,10,14,93,Cn,229,-25,1997,NA,NA,NA
C.III.9.10.18.28,C,III,9,10,18,28,NA,NA,NA,1997,1,5,0
C.III.9.10.19.35,C,III,9,10,19,35,NA,NA,NA,1997,1,1,0
C.III.9.10.24.61,C,III,9,10,24,61,NA,NA,NA,1997,999,7,0
C.III.9.10.25.99,C,III,9,10,25,99,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.28.50,C,III,9,10,28,50,Cn,206,-10,1997,NA,NA,NA
C.III.9.10.28.12,C,III,9,10,28,12,NA,NA,NA,1997,1,2,0
C.III.9.10.29.79,C,III,9,10,29,79,NA,NA,NA,1997,999,42,11
C.III.9.10.34.14,C,III,9,10,34,14,NA,NA,NA,1997,1,1,0
C.III.9.10.35.77,C,III,9,10,35,77,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.35.90,C,III,9,10,35,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.38.65,C,III,9,10,38,65,NA,NA,NA,1997,1,3,0
C.III.9.10.38.77,C,III,9,10,38,77,NA,NA,NA,1997,1,2,0
C.III.9.10.39.78,C,III,9,10,39,78,NA,NA,NA,1997,1,4,0
C.III.9.10.41.14,C,III,9,10,41,14,NA,NA,NA,1997,1,4,0
C.III.9.10.41.78,C,III,9,10,41,78,NA,NA,NA,1997,1,3,0
C.III.9.10.42.83,C,III,9,10,42,83,NA,NA,NA,1997,1,3,0
C.III.9.10.44.81,C,III,9,10,44,81,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.45.80,C,III,9,10,45,80,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.46.48,C,III,9,10,46,48,NA,NA,NA,1997,1,2,0
C.III.9.10.50.80,C,III,9,10,50,80,Cn,21,-20,1997,NA,NA,NA
C.III.9.10.56.53,C,III,9,10,56,53,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.56.55,C,III,9,10,56,55,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.57.56,C,III,9,10,57,56,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.58.64,C,III,9,10,58,64,NA,NA,NA,1997,999,7,0
C.III.9.10.60.25,C,III,9,10,60,25,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.62.54,C,III,9,10,62,54,NA,NA,NA,1997,1,2,0
C.III.9.10.62.64,C,III,9,10,62,64,NA,NA,NA,1997,1,1,0
C.III.9.10.64.93,C,III,9,10,64,93,NA,NA,NA,1997,1,1,0
C.III.9.10.66.74,C,III,9,10,66,74,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.67.89,C,III,9,10,67,89,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.68.64,C,III,9,10,68,64,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.68.66,C,III,9,10,68,66,NA,NA,NA,1997,1,1,0
C.III.9.10.68.75,C,III,9,10,68,75,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.69.22,C,III,9,10,69,22,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.69.95,C,III,9,10,69,95,NA,NA,NA,1997,999,8,0
C.III.9.10.70.53,C,III,9,10,70,53,NA,NA,NA,1997,1,2,0
C.III.9.10.72.32,C,III,9,10,72,32,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.73.55,C,III,9,10,73,55,Cn,286,-20,1997,NA,NA,NA
C.III.9.10.73.71,C,III,9,10,73,71,NA,NA,NA,1997,1,5,0
C.III.9.10.74.55,C,III,9,10,74,55,NA,NA,NA,1997,1,2,0
C.III.9.10.75.67,C,III,9,10,75,67,NA,NA,NA,1997,999,14,4
C.III.9.10.75.80,C,III,9,10,75,80,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.76.90,C,III,9,10,76,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.76.95,C,III,9,10,76,95,NA,NA,NA,1997,1,4,0
C.III.9.10.77.89,C,III,9,10,77,89,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.79.26,C,III,9,10,79,26,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.79.62,C,III,9,10,79,62,NA,NA,NA,1997,1,3,0
C.III.9.10.79.86,C,III,9,10,79,86,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.81.40,C,III,9,10,81,40,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.81.62,C,III,9,10,81,62,NA,NA,NA,1997,1,4,0
C.III.9.10.83.90,C,III,9,10,83,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.87.32,C,III,9,10,87,32,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.88.90,C,III,9,10,88,90,NA,NA,NA,1997,1,1,0
C.III.9.10.90.2,C,III,9,10,90,2,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.90.95,C,III,9,10,90,95,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.95.80,C,III,9,10,95,80,NA,NA,NA,1997,NA,NA,NA
C.III.9.10.96.88,C,III,9,10,96,88,NA,NA,NA,1997,999,10,4
C.III.9.10.96.98,C,III,9,10,96,98,NA,NA,NA,1997,999,7,4
C.III.9.11.0.27,C,III,9,11,0,27,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.8.41,C,III,9,11,8,41,NA,NA,NA,1997,999,8,0
C.III.9.11.8.41,C,III,9,11,8,41,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.12.7,C,III,9,11,12,7,NA,NA,NA,1997,1,3,0
C.III.9.11.13.50,C,III,9,11,13,50,NA,NA,NA,1997,1,5,0
C.III.9.11.14.20,C,III,9,11,14,20,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.15.94,C,III,9,11,15,94,NA,NA,NA,1997,999,6,2
C.III.9.11.17.20,C,III,9,11,17,20,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.20.37,C,III,9,11,20,37,NA,NA,NA,1997,1,1,0
C.III.9.11.21.69,C,III,9,11,21,69,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.30.84,C,III,9,11,30,84,NA,NA,NA,1997,999,4,3
C.III.9.11.39.35,C,III,9,11,39,35,NA,NA,NA,1997,1,3,0
C.III.9.11.41.51,C,III,9,11,41,51,NA,NA,NA,1997,999,10,0
C.III.9.11.49.6,C,III,9,11,49,6,NA,NA,NA,1997,999,13,2
C.III.9.11.50.50,C,III,9,11,50,50,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.73.11,C,III,9,11,73,11,NA,NA,NA,1997,999,8,0
C.III.9.11.76.1,C,III,9,11,76,1,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.76.85,C,III,9,11,76,85,NA,NA,NA,1997,NA,NA,NA
C.III.9.11.95.29,C,III,9,11,95,29,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.0.83,C,III,9,12,0,83,NA,NA,NA,1997,999,10,0
C.III.9.12.14.59,C,III,9,12,14,59,NA,NA,NA,1997,999,7,0
C.III.9.12.15.81,C,III,9,12,15,81,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.20.60,C,III,9,12,20,60,NA,NA,NA,1997,999,12,0
C.III.9.12.21.79,C,III,9,12,21,79,NA,NA,NA,1997,1,4,0
C.III.9.12.27.57,C,III,9,12,27,57,NA,NA,NA,1997,999,8,0
C.III.9.12.29.23,C,III,9,12,29,23,NA,NA,NA,1997,999,8,0
C.III.9.12.30.90,C,III,9,12,30,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.34.6,C,III,9,12,34,6,NA,NA,NA,1997,999,19,4
C.III.9.12.35.63,C,III,9,12,35,63,NA,NA,NA,1997,999,16,2
C.III.9.12.36.7,C,III,9,12,36,7,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.37.12,C,III,9,12,37,12,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.41.12,C,III,9,12,41,12,NA,NA,NA,1997,1,3,0
C.III.9.12.42.61,C,III,9,12,42,61,NA,NA,NA,1997,1,5,0
C.III.9.12.42.64,C,III,9,12,42,64,NA,NA,NA,1997,1,2,0
C.III.9.12.42.83,C,III,9,12,42,83,NA,NA,NA,1997,1,2,0
C.III.9.12.43.48,C,III,9,12,43,48,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.49.12,C,III,9,12,49,12,NA,NA,NA,1997,1,3,0
C.III.9.12.50.3,C,III,9,12,50,3,NA,NA,NA,1997,999,8,4
C.III.9.12.51.57,C,III,9,12,51,57,NA,NA,NA,1997,1,4,0
C.III.9.12.52.81,C,III,9,12,52,81,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.56.87,C,III,9,12,56,87,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.57.12,C,III,9,12,57,12,NA,NA,NA,1997,999,5,2
C.III.9.12.59.79,C,III,9,12,59,79,NA,NA,NA,1997,1,2,0
C.III.9.12.60.90,C,III,9,12,60,90,NA,NA,NA,1997,1,4,0
C.III.9.12.61.45,C,III,9,12,61,45,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.62.18,C,III,9,12,62,18,NA,NA,NA,1997,999,11,8
C.III.9.12.62.93,C,III,9,12,62,93,NA,NA,NA,1997,1,3,0
C.III.9.12.64.95,C,III,9,12,64,95,NA,NA,NA,1997,1,4,0
C.III.9.12.69.45,C,III,9,12,69,45,NA,NA,NA,1997,1,2,0
C.III.9.12.70.48,C,III,9,12,70,48,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.71.40,C,III,9,12,71,40,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.72.99,C,III,9,12,72,99,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.73.80,C,III,9,12,73,80,NA,NA,NA,1997,999,13,0
C.III.9.12.76.1,C,III,9,12,76,1,NA,NA,NA,1997,1,3,0
C.III.9.12.76.86,C,III,9,12,76,86,NA,NA,NA,1997,1,3,0
C.III.9.12.78.1,C,III,9,12,78,1,NA,NA,NA,1997,1,2,0
C.III.9.12.79.89,C,III,9,12,79,89,NA,NA,NA,1997,1,6,0
C.III.9.12.80.1,C,III,9,12,80,1,NA,NA,NA,1997,1,3,0
C.III.9.12.80.50,C,III,9,12,80,50,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.80.90,C,III,9,12,80,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.81.6,C,III,9,12,81,6,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.84.39,C,III,9,12,84,39,NA,NA,NA,1997,999,13,6
C.III.9.12.85.0,C,III,9,12,85,0,NA,NA,NA,1997,1,5,0
C.III.9.12.86.100,C,III,9,12,86,100,NA,NA,NA,1997,999,11,4
C.III.9.12.87.90,C,III,9,12,87,90,NA,NA,NA,1997,1,3,0
C.III.9.12.92.95,C,III,9,12,92,95,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.94.34,C,III,9,12,94,34,NA,NA,NA,1997,1,1,0
C.III.9.12.94.36,C,III,9,12,94,36,NA,NA,NA,1997,NA,NA,NA
C.III.9.12.94.83,C,III,9,12,94,83,NA,NA,NA,1997,999,4,2
C.III.9.12.95.39,C,III,9,12,95,39,NA,NA,NA,1997,1,2,0
C.III.9.12.96.79,C,III,9,12,96,79,NA,NA,NA,1997,1,3,0
C.III.9.12.97.95,C,III,9,12,97,95,NA,NA,NA,1997,1,3,0
C.III.9.12.100.62,C,III,9,12,100,62,NA,NA,NA,1997,999,6,4
C.III.9.12.100.73,C,III,9,12,100,73,NA,NA,NA,1997,999,14,4
C.III.9.13.0.5,C,III,9,13,0,5,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.0.10,C,III,9,13,0,10,NA,NA,NA,1997,999,7,2
C.III.9.13.1.26,C,III,9,13,1,26,NA,NA,NA,1997,1,1,0
C.III.9.13.3.0,C,III,9,13,3,0,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.3.30,C,III,9,13,3,30,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.4.3,C,III,9,13,4,3,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.5.30,C,III,9,13,5,30,Cn,323,0,1997,NA,NA,NA
C.III.9.13.5.91,C,III,9,13,5,91,NA,NA,NA,1997,1,1,0
C.III.9.13.5.95,C,III,9,13,5,95,NA,NA,NA,1997,1,2,0
C.III.9.13.6.16,C,III,9,13,6,16,NA,NA,NA,1997,1,1,0
C.III.9.13.7.93,C,III,9,13,7,93,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.8.3,C,III,9,13,8,3,NA,NA,NA,1997,999,7,0
C.III.9.13.9.13,C,III,9,13,9,13,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.10.10,C,III,9,13,10,10,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.10.50,C,III,9,13,10,50,NA,NA,NA,1997,1,2,0
C.III.9.13.10.56,C,III,9,13,10,56,NA,NA,NA,1997,1,3,0
C.III.9.13.10.79,C,III,9,13,10,79,NA,NA,NA,1997,999,7,0
C.III.9.13.10.99,C,III,9,13,10,99,NA,NA,NA,1997,1,1,0
C.III.9.13.15.41,C,III,9,13,15,41,NA,NA,NA,1997,999,4,2
C.III.9.13.16.76,C,III,9,13,16,76,NA,NA,NA,1997,1,5,0
C.III.9.13.16.82,C,III,9,13,16,82,NA,NA,NA,1997,1,4,0
C.III.9.13.18.76,C,III,9,13,18,76,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.20.96,C,III,9,13,20,96,NA,NA,NA,1997,1,2,0
C.III.9.13.22.68,C,III,9,13,22,68,NA,NA,NA,1997,1,3,0
C.III.9.13.25.47,C,III,9,13,25,47,NA,NA,NA,1997,1,2,0
C.III.9.13.25.55,C,III,9,13,25,55,NA,NA,NA,1997,999,19,11
C.III.9.13.25.90,C,III,9,13,25,90,NA,NA,NA,1997,1,6,0
C.III.9.13.27.80,C,III,9,13,27,80,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.29.81,C,III,9,13,29,81,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.29.81,C,III,9,13,29,81,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.31.57,C,III,9,13,31,57,NA,NA,NA,1997,999,9,0
C.III.9.13.33.95,C,III,9,13,33,95,Cn,200,1,1997,1,4,0
C.III.9.13.34.66,C,III,9,13,34,66,NA,NA,NA,1997,999,11,0
C.III.9.13.35.7,C,III,9,13,35,7,Cn,334,5,1997,NA,NA,NA
C.III.9.13.35.90,C,III,9,13,35,90,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.41.89,C,III,9,13,41,89,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.43.23,C,III,9,13,43,23,NA,NA,NA,1997,999,8,4
C.III.9.13.45.82,C,III,9,13,45,82,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.49.47,C,III,9,13,49,47,NA,NA,NA,1997,1,5,0
C.III.9.13.55.54,C,III,9,13,55,54,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.63.19,C,III,9,13,63,19,NA,NA,NA,1997,999,10,9
C.III.9.13.65.44,C,III,9,13,65,44,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.68.10,C,III,9,13,68,10,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.70.27,C,III,9,13,70,27,NA,NA,NA,1997,999,7,0
C.III.9.13.72.10,C,III,9,13,72,10,NA,NA,NA,1997,1,4,0
C.III.9.13.72.15,C,III,9,13,72,15,NA,NA,NA,1997,999,7,2
C.III.9.13.74.20,C,III,9,13,74,20,NA,NA,NA,1997,1,5,0
C.III.9.13.74.23,C,III,9,13,74,23,NA,NA,NA,1997,1,3,0
C.III.9.13.91.9,C,III,9,13,91,9,NA,NA,NA,1997,999,11,1
C.III.9.13.93.1,C,III,9,13,93,1,NA,NA,NA,1997,1,5,0
C.III.9.13.96.6,C,III,9,13,96,6,NA,NA,NA,1997,1,5,0
C.III.9.13.75.13,C,III,9,13,75,13,NA,NA,NA,1997,NA,NA,NA
C.III.9.13.45.20,C,III,9,13,45,20,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.20.80,C,IV,11,1,20,80,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.20.83,C,IV,11,1,20,83,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.45.68,C,IV,11,1,45,68,NA,NA,NA,1997,999,7,0
C.IV.11.1.46.56,C,IV,11,1,46,56,NA,NA,NA,1997,999,6,4
C.IV.11.1.48.47,C,IV,11,1,48,47,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.56.63,C,IV,11,1,56,63,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.59.62,C,IV,11,1,59,62,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.62.62,C,IV,11,1,62,62,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.66.97,C,IV,11,1,66,97,NA,NA,NA,1997,999,18,4
C.IV.11.1.76.35,C,IV,11,1,76,35,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.90.30,C,IV,11,1,90,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.90.30,C,IV,11,1,90,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.90.30,C,IV,11,1,90,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.90.52,C,IV,11,1,90,52,NA,NA,NA,1997,NA,NA,NA
C.IV.11.1.99.63,C,IV,11,1,99,63,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.5.35,C,IV,11,3,5,35,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.9.30,C,IV,11,3,9,30,Cn,330,5,1997,NA,NA,NA
C.IV.11.3.10.15,C,IV,11,3,10,15,Cn,330,5,1997,NA,NA,NA
C.IV.11.3.10.15,C,IV,11,3,10,15,Cn,350,0,1997,NA,NA,NA
C.IV.11.3.10.29,C,IV,11,3,10,29,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.10.30,C,IV,11,3,10,30,At,5,-5,1997,NA,NA,NA
C.IV.11.3.10.30,C,IV,11,3,10,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.10.31,C,IV,11,3,10,31,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.11.23,C,IV,11,3,11,23,Cn,351,0,1997,NA,NA,NA
C.IV.11.3.11.30,C,IV,11,3,11,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.15.12,C,IV,11,3,15,12,Cn,347,5,1997,NA,NA,NA
C.IV.11.3.15.25,C,IV,11,3,15,25,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.15.40,C,IV,11,3,15,40,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.16.42,C,IV,11,3,16,42,At,327,-5,1997,NA,NA,NA
C.IV.11.3.20.0,C,IV,11,3,20,0,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.20.55,C,IV,11,3,20,55,At,256,10,1997,NA,NA,NA
C.IV.11.3.21.25,C,IV,11,3,21,25,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.21.41,C,IV,11,3,21,41,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.25.80,C,IV,11,3,25,80,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.35.25,C,IV,11,3,35,25,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.35.30,C,IV,11,3,35,30,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.40.45,C,IV,11,3,40,45,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.40.46,C,IV,11,3,40,46,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.41.40,C,IV,11,3,41,40,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.42.39,C,IV,11,3,42,39,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.42.40,C,IV,11,3,42,40,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.42.41,C,IV,11,3,42,41,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.67.50,C,IV,11,3,67,50,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.68.50,C,IV,11,3,68,50,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.82.78,C,IV,11,3,82,78,NA,NA,NA,1997,999,23,0
C.IV.11.3.91.69,C,IV,11,3,91,69,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.99.15,C,IV,11,3,99,15,NA,NA,NA,1997,NA,NA,NA
C.IV.11.3.40.25,C,IV,11,3,40,25,NA,NA,NA,1997,NA,NA,NA
